Nama Perenang:,Phelp
Gaya Renang:,Gaya Bebas
Time:,130526-1844
TimeStamp(s),Force(Kg),Roll(Deg),Pitch(Deg)
7219.41,0.21,-10.12,9.67
7219.51,11.49,18.65,-39.73
7219.61,12.01,16.83,18.89
7219.71,8.01,-12.21,13.29
7219.81,6.38,-1.17,20.27
7219.91,7.16,-12.62,32.80
7220.01,2.92,-14.18,22.50
7220.11,27.17,1.48,-12.56
7220.21,1.62,10.60,33.77
7220.31,5.79,8.46,-5.58
7220.41,24.78,-18.60,-10.73
7220.51,18.03,-7.92,18.37
7220.61,47.40,-12.76,-7.02
7220.71,16.44,4.15,-39.26
7220.81,49.17,-10.80,38.98
7220.91,26.63,18.52,38.54
7221.01,48.42,-14.97,-39.03
7221.11,19.91,2.35,-39.34
7221.21,5.51,-9.76,3.25
7221.31,32.05,-14.83,19.89
7221.41,0.76,17.56,-25.08
7221.51,28.45,6.40,13.77
7221.61,0.14,13.67,-31.75
7221.71,15.69,18.07,-12.24
7221.81,18.90,0.98,-7.75
7221.91,34.61,-1.55,-3.64
7222.01,28.78,-15.13,31.00
7222.11,13.89,18.03,34.88
7222.21,11.02,-9.72,-13.13
7222.31,17.20,-1.93,24.02
7222.41,15.91,15.02,30.72
7222.51,26.87,10.86,27.13
7222.61,30.03,13.97,36.74
7222.71,0.00,3.38,9.82
7222.81,19.44,19.67,-21.62
7222.91,36.94,4.68,-2.21
7223.01,16.84,-14.17,-30.90
7223.11,11.56,2.55,1.49
7223.21,0.19,3.75,-32.38
7223.31,22.75,-7.12,8.60
7223.41,36.92,11.62,-2.79
7223.51,15.12,-11.05,-6.88
7223.61,18.15,-8.99,10.74
7223.71,19.54,-5.39,-10.88
7223.81,29.22,15.72,-16.26
7223.91,3.67,-10.84,36.64
7224.01,6.29,16.04,-16.51
7224.11,18.12,-4.68,-23.75
7224.21,34.99,-7.07,15.39
7224.31,21.23,5.65,-28.56
7224.41,43.94,15.78,28.84
7224.51,21.74,18.76,15.60
7224.61,26.79,-19.40,39.84
7224.71,20.63,-9.53,-15.90
7224.81,38.06,-15.18,-17.94
7224.91,5.69,-5.05,-0.13
7225.01,43.91,-4.59,22.79
7225.11,46.66,15.55,36.51
7225.21,12.36,16.07,-24.14
7225.31,20.31,16.46,4.61
7225.41,48.72,18.77,-3.49
7225.51,34.40,6.02,-36.88
7225.62,46.13,3.39,30.78
7225.71,33.01,-2.17,-1.29
7225.81,13.79,0.92,-39.39
7225.92,34.11,9.39,11.36
7226.02,11.77,-9.37,15.82
7226.12,44.30,2.80,-5.86
7226.21,41.49,-18.42,18.49
7226.31,17.47,9.95,28.12
7226.42,25.75,6.26,-20.65
7226.52,28.08,14.29,15.56
7226.62,4.73,14.67,-39.27
7226.71,0.07,7.68,25.01
7226.81,41.64,-8.04,15.65
7226.92,38.41,-2.44,25.41
7227.02,41.04,6.87,31.91
7227.12,35.16,0.59,-33.66
7227.21,49.29,8.80,22.35
7227.31,13.31,-2.44,-37.70
7227.42,16.77,-2.52,30.07
7227.52,39.81,-0.67,30.68
7227.62,37.02,-15.39,28.83
7227.72,30.60,-8.52,1.50
7227.82,44.50,-3.74,5.53
7227.92,25.15,-3.31,-22.99
7228.02,16.37,16.48,-11.59
7228.12,39.78,-13.14,-21.96
7228.22,43.34,18.90,15.07
7228.32,30.09,14.62,-9.18
7228.42,28.44,11.69,11.37
7228.52,18.72,-0.10,-24.51
7228.62,14.06,19.01,-37.44
7228.72,6.81,18.28,18.35
7228.82,9.05,4.39,-7.99
7228.92,12.63,-14.40,0.32
7229.02,48.25,-8.85,-28.35
7229.12,8.86,4.16,-32.32
7229.22,23.76,3.94,6.86
7229.32,25.68,-18.27,-22.07
7229.42,44.22,8.79,-22.27
7229.52,47.30,6.59,6.86
7229.62,23.20,-7.53,-24.65
7229.72,3.38,10.77,28.85
7229.82,8.77,4.96,-1.06
7229.92,43.63,0.06,-9.62
7230.02,17.01,-2.63,30.74
7230.12,20.77,10.03,2.01
7230.22,7.82,-8.89,33.40
7230.32,23.76,-18.52,22.72
7230.42,48.25,2.76,21.86
7230.52,37.61,-4.34,3.04
7230.62,20.38,-10.51,-5.28
7230.72,38.77,15.04,24.23
7230.82,33.67,8.42,-1.79
7230.92,47.35,-6.93,27.13
7231.02,28.39,-17.30,-5.75
7231.12,28.12,-14.24,17.24
7231.22,21.56,18.50,17.88
7231.32,7.40,-11.24,23.76
7231.42,24.14,-19.61,-10.67
7231.52,8.15,11.69,-21.19
7231.62,7.39,18.04,-21.23
7231.72,28.20,10.18,-23.13
7231.82,21.14,-15.82,33.63
7231.92,25.18,-18.79,34.02
7232.02,27.69,14.73,-4.52
7232.12,18.17,2.50,-12.00
7232.22,47.94,-4.85,25.09
7232.32,19.22,10.03,6.62
7232.42,27.31,-2.09,3.05
7232.52,31.04,7.07,-29.76
7232.62,3.06,-15.50,22.07
7232.72,38.79,12.17,8.43
7232.82,7.22,-11.47,22.24
7232.92,1.66,-12.24,38.66
7233.02,11.33,-12.45,36.53
7233.12,34.46,11.41,-10.87
7233.22,41.51,4.08,-18.51
7233.32,46.05,-4.27,-37.90
7233.42,14.84,7.16,-12.23
7233.52,44.65,7.78,-0.48
7233.62,20.10,16.12,-24.18
7233.72,41.32,-0.53,-20.13
7233.82,22.19,18.95,-1.14
7233.92,16.40,7.85,8.62
7234.02,10.40,13.63,21.22
7234.12,36.20,-14.85,19.33
7234.22,19.69,11.86,-14.47
7234.32,43.38,-0.98,-31.30
7234.42,43.51,-10.19,14.93
7234.52,1.30,-2.37,-25.20
7234.62,41.83,-1.09,-2.88
7234.72,16.54,-15.24,-26.29
7234.82,40.06,-5.37,-2.36
7234.92,28.21,-12.95,14.47
7235.02,42.80,6.50,12.13
7235.12,23.22,4.07,7.42
7235.22,5.28,-14.71,9.89
7235.32,45.41,8.75,-32.83
7235.42,10.83,-7.57,-36.54
7235.52,33.38,-19.32,15.60
7235.62,20.23,5.49,12.56
7235.72,36.38,-19.06,5.14
7235.82,21.18,-14.81,-9.20
7235.92,5.75,10.12,-3.34
7236.02,10.96,-14.98,-37.80
7236.12,11.58,17.54,36.04
7236.22,23.28,-16.81,22.19
7236.32,6.11,18.85,29.73
7236.42,17.85,18.49,-26.57
7236.52,7.72,-15.53,-24.98
7236.62,17.35,-12.64,-6.18
7236.72,27.56,19.99,25.89
7236.82,26.12,-1.98,-9.75
7236.92,31.30,10.43,5.35
7237.02,43.50,13.85,20.11
7237.12,12.01,19.11,36.15
7237.22,40.59,-10.24,-29.12
7237.32,45.28,-0.19,12.09
7237.42,44.70,8.11,30.29
7237.52,24.69,12.39,16.69
7237.62,20.29,18.22,-27.31
7237.72,7.23,-11.75,38.87
7237.82,2.19,14.30,17.62
7237.92,47.16,-9.87,-16.04
7238.02,20.96,-10.89,-20.61
7238.12,36.58,13.46,-22.72
7238.22,14.21,-2.60,-25.86
7238.32,10.42,-3.42,20.31
7238.42,2.01,-11.13,21.16
7238.52,21.93,-6.82,-4.63
7238.62,19.32,18.02,-19.30
7238.72,30.94,-17.86,-35.91
7238.82,31.28,8.06,-17.10
7238.92,19.41,-17.93,-16.30
7239.02,44.16,9.49,20.21
7239.12,39.93,-13.67,15.56
7239.22,42.20,-9.26,10.34
7239.32,37.98,-4.42,-33.62
7239.42,36.46,-13.55,-34.56
7239.52,36.38,6.25,-28.63
7239.62,36.88,10.77,-9.71
7239.72,20.15,-0.67,11.45
7239.82,45.36,-13.73,34.67
7239.92,43.37,-9.86,32.60
7240.02,43.22,5.41,-18.38
7240.12,8.74,3.43,-27.59
7240.22,16.81,15.98,-19.95
7240.32,29.84,-2.56,-21.19
7240.42,23.11,17.25,35.20
7240.52,22.08,-15.39,-2.43
7240.62,49.26,5.05,-26.84
7240.72,18.07,11.22,-28.04
7240.82,34.58,8.62,37.66
7240.92,33.30,3.63,-6.51
7241.02,18.70,13.41,-36.32
7241.12,10.42,3.29,1.54
7241.22,2.30,-17.19,21.44
7241.32,34.74,10.84,-28.24
7241.42,11.49,-7.10,-33.80
7241.52,10.57,-16.27,-25.74
7241.62,30.03,-9.12,-38.85
7241.72,29.11,14.08,-7.42
7241.82,40.81,18.61,-16.23
7241.92,18.71,6.13,-29.51
7242.02,49.18,8.80,-1.81
7242.12,13.49,-10.38,32.61
7242.22,14.79,0.63,-18.98
7242.32,45.10,-1.50,33.20
7242.42,32.38,-7.89,-24.05
7242.52,1.93,15.41,-21.04
7242.62,9.73,4.11,-34.37
7242.72,2.43,-19.58,-22.09
7242.82,15.11,4.03,1.93
7242.92,25.20,-1.29,9.61
7243.02,4.95,-7.33,35.49
7243.12,14.83,-8.34,-29.95
7243.22,17.57,12.09,-18.25
7243.32,46.00,19.15,33.03
7243.42,9.15,-10.29,-23.16
7243.52,6.27,14.37,38.62
7243.62,2.40,-8.12,27.48
7243.72,4.40,-13.11,-24.73
7243.82,24.32,-9.08,-36.11
7243.92,2.11,-4.39,18.25
7244.02,49.69,-17.21,-6.51
7244.12,39.19,-12.64,-35.84
7244.22,41.93,-4.20,14.83
7244.32,23.30,-6.32,23.13
7244.42,32.98,14.95,-29.80
7244.52,2.87,-15.02,-22.11
7244.62,9.02,-5.48,23.33
7244.72,40.64,-10.50,5.23
7244.82,23.09,-19.41,-37.87
7244.92,1.92,-4.72,-24.14
7245.02,14.77,1.51,28.42
7245.12,16.05,9.12,2.25
7245.22,1.49,16.00,-6.87
7245.32,17.06,15.51,22.93
7245.42,22.63,-17.79,-3.38
7245.52,49.03,13.85,-39.79
7245.62,16.63,-7.11,-28.94
7245.73,4.20,-9.81,-35.46
7245.83,14.20,-7.46,-0.45
7245.92,22.17,-10.30,-38.80
7246.02,19.84,-13.23,12.46
7246.12,5.63,0.41,10.53
7246.23,20.67,12.29,29.47
7246.33,19.43,-18.09,-11.16
7246.42,49.53,4.30,-10.19
7246.52,28.59,-16.17,15.07
7246.62,47.95,-18.08,15.34
7246.73,43.29,0.18,30.61
7246.83,8.68,-14.93,23.57
7246.92,16.33,-12.09,-37.79
7247.02,8.43,-3.89,-19.13
7247.12,41.92,-9.94,2.54
7247.23,20.44,-8.70,-4.14
7247.33,18.93,15.29,-16.06
7247.42,31.29,-13.99,0.53
7247.52,49.00,15.89,17.97
7247.63,4.66,-10.87,34.47
7247.73,26.41,-14.24,31.88
7247.83,27.13,-14.40,5.89
7247.93,37.16,-13.97,19.95
7248.03,9.28,4.85,23.92
7248.13,8.40,-14.01,-8.68
7248.23,5.92,-12.20,21.87
7248.33,17.65,1.31,36.99
7248.43,20.11,-4.44,24.42
7248.53,6.33,-11.22,17.83
7248.63,44.91,16.78,12.46
7248.73,40.04,-17.65,-29.37
7248.83,32.41,-19.46,-7.61
7248.93,48.61,8.21,-4.34
7249.03,15.66,8.02,20.77
7249.13,21.48,-1.71,-36.37
7249.23,38.42,-16.80,-32.77
7249.33,18.47,7.15,-39.47
7249.43,25.28,-9.25,25.88
7249.53,13.12,15.97,-36.99
7249.63,7.30,5.43,-5.83
7249.73,3.34,6.33,-1.14
7249.83,16.99,18.18,10.18
7249.93,18.99,-18.41,12.31
7250.03,36.11,-5.68,-20.40
7250.13,3.55,-12.17,26.97
7250.23,4.18,-6.82,-36.78
7250.33,12.88,13.54,-14.09
7250.43,14.13,6.21,2.13
7250.53,10.39,19.31,18.18
7250.63,36.31,12.52,-18.12
7250.73,20.38,-19.40,-33.71
7250.83,42.17,-7.14,-33.22
7250.93,4.05,-0.34,24.92
7251.03,24.37,-12.10,34.86
7251.13,8.64,-7.99,25.78
7251.23,36.84,5.67,-3.26
7251.33,32.77,-2.34,39.96
7251.43,43.15,0.95,16.41
7251.53,32.95,8.97,14.73
7251.63,2.32,11.35,13.79
7251.73,3.65,4.55,-38.50
7251.83,49.68,-8.69,39.38
7251.93,41.58,10.04,8.48
7252.03,34.18,-10.27,29.57
7252.13,6.42,11.26,-23.52
7252.23,47.28,14.17,30.13
7252.33,44.59,-19.53,-36.08
7252.43,29.41,-7.67,1.83
7252.53,23.44,15.48,-0.28
7252.63,24.64,-14.69,-32.97
7252.73,34.33,-12.58,-39.19
7252.83,1.92,-11.41,-35.89
7252.93,32.41,13.70,8.17
7253.03,48.47,0.60,15.78
7253.13,24.99,-15.81,27.64
7253.23,28.61,-4.87,35.31
7253.33,47.32,-7.97,9.18
7253.43,36.52,9.78,-23.36
7253.53,17.96,3.37,-25.21
7253.63,14.43,13.26,13.25
7253.73,19.00,-4.56,-36.31
7253.83,18.47,-17.44,14.25
7253.93,23.59,-12.19,-29.99
7254.03,4.34,14.25,-10.18
7254.13,25.94,-15.74,-14.94
7254.23,39.36,-3.77,-22.29
7254.33,40.50,-12.78,-7.52
7254.43,6.48,-11.65,38.05
7254.53,31.18,13.77,3.02
7254.63,41.70,-4.21,39.52
7254.73,23.74,-17.31,-38.99
7254.83,49.46,-19.77,-17.74
7254.93,32.59,-11.63,-32.39
7255.03,16.32,-11.68,15.95
7255.13,11.98,11.44,15.62
7255.23,15.13,-4.98,-24.53
7255.33,47.35,-0.82,-9.63
7255.43,28.48,-4.80,-28.63
7255.53,24.71,16.68,22.11
7255.63,0.89,-17.53,-36.94
7255.73,39.91,-0.96,-21.62
7255.83,14.90,-6.79,18.50
7255.93,37.13,18.06,-25.46
7256.03,31.79,5.65,8.57
7256.13,39.05,13.58,-24.87
7256.23,46.99,-0.46,18.17
7256.33,6.94,8.02,-29.94
7256.43,9.87,-1.88,26.51
7256.53,0.22,11.00,6.86
7256.63,47.04,5.12,-22.57
7256.73,48.74,-6.11,-28.79
7256.83,23.92,5.19,-31.99
7256.93,24.88,-3.00,11.37
7257.03,29.42,-16.79,13.40
7257.13,17.06,-1.46,-15.32
7257.23,15.14,-14.12,5.11
7257.33,23.93,0.14,-22.76
7257.43,31.88,-11.14,-38.43
7257.53,26.58,-11.53,-27.95
7257.63,32.56,-5.00,28.17
7257.73,36.61,-11.67,-23.73
7257.83,12.19,5.99,27.89
7257.93,16.65,7.58,-19.32
7258.03,43.13,-18.43,-31.04
7258.13,29.80,-19.88,-0.92
7258.23,43.86,4.93,-21.47
7258.33,43.88,17.92,10.37
7258.43,0.58,-4.85,-29.84
7258.53,28.26,16.06,1.39
7258.63,45.88,-3.22,9.61
7258.73,35.03,7.80,7.76
7258.83,47.63,-9.28,-25.49
7258.93,13.66,-2.47,21.36
7259.03,41.12,-0.32,3.77
7259.13,39.30,17.29,-5.27
7259.23,4.48,17.96,-33.55
7259.33,36.80,8.50,24.67
7259.43,14.20,-3.01,25.24
7259.53,15.79,-13.80,-22.37
7259.63,19.09,-9.25,23.83
7259.73,5.11,17.56,-12.95
7259.83,7.55,-8.13,-5.99
7259.93,2.59,12.02,6.06
7260.03,33.62,10.03,10.21
7260.13,36.42,-7.65,-37.07
7260.23,20.43,3.47,10.42
7260.33,24.01,-15.52,5.91
7260.43,20.02,4.49,33.40
7260.53,23.15,8.12,28.59
7260.63,10.94,2.29,24.15
7260.73,3.02,18.05,-19.65
7260.83,14.48,-9.04,-4.23
7260.93,40.46,7.14,-26.81
7261.03,10.69,-3.62,21.60
7261.13,10.70,8.90,-6.01
7261.23,10.61,14.13,-32.39
7261.33,41.06,-18.59,19.91
7261.43,6.07,-5.86,-0.19
7261.53,44.17,0.77,-31.34
7261.63,22.59,1.96,13.23
7261.73,30.77,-13.46,16.99
7261.83,14.59,19.57,-22.32
7261.93,41.61,1.35,12.78
7262.03,46.80,12.77,33.51
7262.13,8.11,14.89,-1.39
7262.23,12.94,11.37,10.14
7262.33,44.00,-2.15,33.06
7262.43,33.75,3.61,2.49
7262.53,3.11,10.87,-34.56
7262.63,9.80,19.50,-22.80
7262.73,46.51,8.55,12.39
7262.83,11.75,10.42,0.58
7262.93,31.94,4.76,-4.67
7263.03,49.51,-4.19,36.42
7263.13,21.73,15.01,16.62
7263.23,45.40,8.50,23.23
7263.33,33.89,-13.35,0.11
7263.43,4.88,4.38,33.24
7263.53,17.87,20.00,-29.02
7263.63,47.01,16.81,-38.31
7263.73,25.45,1.85,-3.83
7263.83,14.03,14.74,-19.18
7263.93,33.67,19.34,-38.70
7264.03,16.24,-18.34,-34.31
7264.13,0.27,13.61,-32.30
7264.23,42.69,0.26,5.19
7264.33,21.13,-16.89,4.44
7264.43,16.77,17.41,29.09
7264.53,40.35,-13.46,20.15
7264.63,21.73,18.56,-14.55
7264.73,30.08,-11.67,-16.14
7264.83,15.60,-14.26,33.45
7264.93,23.53,14.63,-14.88
7265.03,46.25,1.86,-34.13
7265.13,35.43,-12.23,25.00
7265.23,48.67,-14.90,-18.30
7265.33,13.57,9.92,12.49
7265.43,4.38,-0.07,-3.65
7265.53,10.56,6.44,-9.52
7265.63,8.91,10.74,0.58
7265.73,8.01,2.18,-4.76
7265.83,13.16,5.52,-2.96
7265.94,26.35,16.05,-25.62
7266.04,43.40,-3.92,24.47
7266.13,9.88,-18.60,-22.40
7266.23,35.62,-12.22,37.59
7266.33,33.70,-9.29,-36.26
7266.44,48.22,14.18,-17.77
7266.54,41.01,3.81,-33.99
7266.63,36.78,-14.27,15.54
7266.73,6.78,-8.87,27.53
7266.83,15.82,-0.37,3.68
7266.94,35.57,13.61,-20.29
7267.04,46.16,-7.02,5.88
7267.13,40.30,-8.47,-34.43
7267.23,22.55,-3.04,-16.97
7267.33,43.70,4.43,-5.03
7267.44,14.11,2.41,-3.41
7267.54,48.07,11.30,39.68
7267.64,29.99,3.97,-34.31
7267.74,21.43,-8.41,27.17
7267.84,13.72,16.03,-0.14
7267.94,34.71,8.41,26.86
7268.04,45.92,-8.48,21.64
7268.14,9.87,6.83,1.28
7268.24,33.32,19.87,-5.78
7268.34,7.02,-13.02,-7.34
7268.44,0.80,-3.99,19.66
7268.54,3.25,-2.38,22.06
7268.64,6.03,3.31,31.34
7268.74,39.78,-10.62,-17.38
7268.84,15.79,14.46,19.67
7268.94,30.91,-1.67,34.09
7269.04,21.48,-0.76,-3.14
7269.14,5.10,16.89,36.01
7269.24,38.28,18.56,35.32
7269.34,1.05,-0.31,-17.73
7269.44,31.36,-17.90,-25.46
7269.54,28.66,-0.52,18.00
7269.64,19.56,13.91,33.67
7269.74,11.28,15.59,-24.81
7269.84,27.74,-12.75,-22.23
7269.94,47.14,2.49,-34.71
7270.04,24.81,19.74,-21.75
7270.14,30.77,6.97,25.02
7270.24,11.99,11.92,-33.69
7270.34,27.12,4.50,-39.03
7270.44,5.33,-5.46,15.56
7270.54,6.34,-19.16,-7.52
7270.64,20.28,-15.95,-2.58
7270.74,15.52,-16.26,-11.15
7270.84,47.19,-10.74,-4.25
7270.94,42.66,-18.81,-34.11
7271.04,21.46,-9.49,-35.93
7271.14,23.44,16.77,27.67
7271.24,8.46,7.37,27.52
7271.34,47.06,-4.64,1.35
7271.44,10.05,-14.78,-37.32
7271.54,13.07,-10.19,27.70
7271.64,48.39,-4.50,20.32
7271.74,29.26,-17.30,25.45
7271.84,34.29,9.35,21.62
7271.94,3.27,11.95,-23.20
7272.04,16.22,5.76,20.13
7272.14,10.84,-7.90,9.80
7272.24,9.67,-13.13,10.25
7272.34,27.41,9.07,30.78
7272.44,9.83,17.74,-29.15
7272.54,9.57,-18.73,-3.82
7272.64,3.68,15.74,-16.74
7272.74,14.85,-2.85,24.29
7272.84,29.12,-2.81,-35.35
7272.94,30.68,14.60,-38.30
7273.04,48.77,0.63,-30.25
7273.14,49.24,1.36,18.63
7273.24,28.70,-4.96,0.96
7273.34,34.43,-7.67,-34.09
7273.44,35.62,13.91,36.85
7273.54,43.16,2.16,14.98
7273.64,33.57,19.78,28.81
7273.74,1.50,1.14,-8.55
7273.84,35.32,-2.13,-1.19
7273.94,28.13,-3.86,5.74
7274.04,17.09,14.03,-34.49
7274.14,23.19,-15.64,-38.75
7274.24,3.59,13.43,-30.23
7274.34,41.91,-14.52,-21.76
7274.44,27.26,-16.19,-7.11
7274.54,37.54,-8.34,-28.48
7274.64,19.10,-2.27,22.27
7274.74,3.92,-2.03,6.36
7274.84,32.57,3.68,-17.02
7274.94,8.09,11.25,19.45
7275.04,49.58,1.90,-15.75
7275.14,14.45,-13.01,-30.89
7275.24,38.79,5.57,8.42
7275.34,2.61,0.75,19.88
7275.44,42.05,-14.50,38.49
7275.54,25.53,-18.53,39.08
7275.64,19.37,-17.75,7.16
7275.74,17.90,5.93,3.07
7275.84,42.22,11.22,-32.15
7275.94,0.72,7.03,13.96
7276.04,12.35,-3.59,-26.82
7276.14,36.24,16.43,30.75
7276.24,22.89,-19.61,-16.34
7276.34,37.03,-0.61,-24.88
7276.44,47.96,8.91,27.02
7276.54,47.20,18.58,5.76
7276.64,34.59,-15.12,2.64
7276.74,9.11,14.50,-8.98
7276.84,7.32,11.01,36.01
7276.94,35.03,5.74,-0.86
7277.04,2.27,-5.59,-13.00
7277.14,7.59,-8.77,-3.37
7277.24,25.01,8.23,-37.04
7277.34,29.67,19.75,-7.56
7277.44,6.71,-11.54,-39.24
7277.54,43.15,-0.78,-34.17
7277.64,28.34,3.16,-10.81
7277.74,43.10,-7.30,-21.40
7277.84,33.83,-3.73,23.41
7277.94,28.64,-2.68,-29.73
7278.04,21.03,4.32,12.52
7278.14,2.25,-1.01,8.50
7278.24,49.35,-11.74,34.24
7278.34,28.07,10.86,8.47
7278.44,8.88,-16.22,1.30
7278.54,16.03,18.81,-37.72
7278.64,25.36,-8.94,3.78
7278.74,41.87,5.38,36.17
7278.84,38.12,-5.21,13.65
7278.94,30.22,-1.68,32.79
7279.04,26.74,17.93,-22.17
7279.14,23.32,-11.07,-23.57
7279.24,39.92,-12.47,-14.36
7279.34,35.28,-11.96,28.67
7279.44,15.23,-19.03,8.31
7279.54,21.44,19.52,-22.29
7279.64,29.95,-10.98,-25.65
7279.74,30.02,17.84,9.86
7279.84,34.06,-15.38,-9.68
7279.94,16.70,-19.57,-20.86
7280.04,22.43,12.21,-37.58
7280.14,38.09,4.92,-36.31
7280.24,32.14,-0.96,26.20
7280.34,27.59,3.44,-21.77
7280.44,46.99,14.17,-22.70
7280.54,7.81,19.57,-8.00
7280.64,12.98,3.38,-26.03
7280.74,43.28,-9.57,20.49
7280.84,13.71,13.90,37.57
7280.94,45.11,18.62,-4.76
7281.04,1.93,18.39,-7.26
7281.14,36.79,3.90,13.97
7281.24,37.86,18.84,-25.92
7281.34,13.83,-12.28,-3.76
7281.44,33.20,4.77,39.52
7281.54,31.00,-3.69,19.31
7281.64,39.87,0.86,-23.94
7281.74,12.73,-8.11,4.97
7281.84,25.58,-0.88,-33.64
7281.94,26.52,-17.81,-16.63
7282.04,42.53,-18.43,-35.28
7282.14,13.59,-18.81,-6.66
7282.24,16.82,-14.98,-0.12
7282.34,42.08,12.42,-28.68
7282.44,43.58,4.70,26.02
7282.54,28.37,-9.97,-18.44
7282.64,18.82,7.94,7.51
7282.74,47.31,15.34,-3.12
7282.84,27.42,7.23,6.64
7282.94,1.49,14.02,-7.89
7283.04,17.56,13.71,5.11
7283.14,28.40,8.83,-27.53
7283.24,49.76,-19.59,3.38
7283.34,3.02,-8.58,-31.97
7283.44,17.94,18.71,17.27
7283.54,16.20,14.52,-14.10
7283.64,37.76,-19.62,-17.03
7283.74,43.50,-19.26,-21.88
7283.84,49.52,12.45,-35.17
7283.94,36.38,8.39,13.57
7284.04,22.71,1.69,-25.53
7284.14,24.75,-13.76,-1.62
7284.24,3.53,-15.99,-5.41
7284.34,47.29,0.54,-5.67
7284.44,17.72,-8.25,30.63
7284.54,49.97,-11.46,7.12
7284.64,9.78,18.99,2.93
7284.74,46.83,1.58,-2.30
7284.84,35.20,-5.30,5.64
7284.94,6.54,-2.45,4.89
7285.04,31.03,-7.57,-5.59
7285.14,16.17,2.48,15.24
7285.24,44.64,-17.49,-37.75
7285.34,30.77,-3.85,-19.28
7285.44,19.29,-0.93,26.30
7285.54,38.95,-12.81,-5.08
7285.65,11.70,15.84,-18.45
7285.75,13.08,6.34,14.34
7285.85,8.95,-18.49,14.29
7285.94,18.62,8.32,-25.69
7286.04,7.72,1.32,-26.95
7286.15,17.98,-13.03,-8.49
7286.25,16.82,7.50,-22.92
7286.35,33.89,13.24,13.02
7286.44,47.35,-6.90,-8.62
7286.54,3.64,-13.50,-33.16
7286.65,22.11,4.65,16.70
7286.75,9.43,1.13,39.52
7286.85,18.17,12.02,-31.97
7286.94,37.89,19.78,39.42
7287.04,27.92,-9.19,1.06
7287.15,12.71,5.12,-0.84
7287.25,19.96,-18.44,12.09
7287.35,41.84,9.46,36.31
7287.44,1.10,-2.15,8.58
7287.54,49.52,-15.20,-15.09
7287.65,12.62,8.90,-7.82
7287.75,29.81,18.67,36.06
7287.85,42.26,10.60,-32.42
7287.95,10.61,-18.61,-18.31
7288.05,0.32,-16.43,-11.02
7288.15,13.75,-18.42,9.25
7288.25,18.11,6.75,27.69
7288.35,39.01,-15.21,-5.86
7288.45,22.28,6.98,1.48
7288.55,45.67,-2.99,35.01
7288.65,42.13,10.28,38.15
7288.75,32.86,15.54,10.13
7288.85,15.49,9.43,2.91
7288.95,40.44,-17.81,-7.55
7289.05,23.64,4.03,-11.08
7289.15,13.93,-14.43,2.54
7289.25,26.44,12.56,29.39
7289.35,8.11,-11.78,13.40
7289.45,5.32,-8.46,24.88
7289.55,19.88,-19.60,-14.99
7289.65,25.39,12.61,15.90
7289.75,11.57,-6.84,32.83
7289.85,21.24,18.04,-26.34
7289.95,39.53,-16.56,24.29
7290.05,42.78,10.11,20.47
7290.15,4.59,-3.38,-16.85
7290.25,32.77,-13.26,29.59
7290.35,48.81,-3.54,-15.91
7290.45,2.14,-2.00,21.08
7290.55,21.35,-9.62,-22.47
7290.65,39.71,5.26,-34.18
7290.75,21.76,-19.94,8.65
7290.85,1.07,4.22,28.94
7290.95,46.78,1.41,-36.38
7291.05,28.72,-5.01,7.18
7291.15,44.95,12.68,-0.64
7291.25,27.51,16.03,-27.00
7291.35,21.55,3.95,8.62
7291.45,10.90,12.40,24.18
7291.55,30.17,9.38,-3.59
7291.65,2.81,5.16,4.81
7291.75,20.47,-6.17,-3.32
7291.85,46.54,11.28,-20.42
7291.95,39.68,-10.00,-30.35
7292.05,5.04,-8.46,9.71
7292.15,23.22,16.91,-8.59
7292.25,9.73,16.05,-22.38
7292.35,16.58,-2.21,-25.75
7292.45,0.28,9.92,32.12
7292.55,48.32,-8.00,2.53
7292.65,47.51,3.72,-8.08
7292.75,23.72,10.81,-4.72
7292.85,27.04,11.65,-0.17
7292.95,48.48,3.48,-15.81
7293.05,28.23,0.21,1.16
7293.15,6.13,16.34,26.23
7293.25,23.47,-17.35,-22.36
7293.35,17.15,15.60,19.83
7293.45,46.58,18.14,15.08
7293.55,44.89,-1.29,16.04
7293.65,31.13,11.50,33.69
7293.75,2.97,8.63,-22.29
7293.85,35.07,14.33,9.89
7293.95,24.91,2.48,-29.22
7294.05,39.99,0.71,-28.74
7294.15,5.45,-14.27,-25.76
7294.25,35.93,0.55,39.67
7294.35,20.57,0.35,8.36
7294.45,37.55,-16.83,-9.49
7294.55,4.94,11.83,34.21
7294.65,11.75,-18.59,35.74
7294.75,35.95,19.88,-36.38
7294.85,5.16,2.25,-24.29
7294.95,4.61,16.48,0.61
7295.05,23.33,-0.65,34.23
7295.15,14.80,-19.40,22.43
7295.25,44.78,18.57,-24.18
7295.35,3.68,3.71,37.28
7295.45,10.28,18.82,7.14
7295.55,2.21,19.50,-10.81
7295.65,1.76,13.54,29.93
7295.75,11.65,-0.69,10.92
7295.85,1.10,-9.77,-17.17
7295.95,1.16,-16.50,35.28
7296.05,4.14,8.66,30.02
7296.15,0.41,-5.85,-15.53
7296.25,12.32,-3.34,-16.35
7296.35,36.77,18.24,-29.15
7296.45,19.98,-2.93,0.25
7296.55,35.59,-5.85,9.16
7296.65,28.69,7.88,35.72
